,2020,2021,2022,2023
2020,1.0,0.7479131020894904,0.7380952380952381,0.7226144205600064
2021,0.7479131020894904,1.0,0.7761392729134665,0.7261567759534716
2022,0.7380952380952381,0.7761392729134665,1.0,0.7707613141575406
2023,0.7226144205600064,0.7261567759534716,0.7707613141575406,1.0
