,2020,2021,2022,2023
2020,1.0,0.7477237566258338,0.7381066552255003,0.7244316710683031
2021,0.7477237566258338,1.0,0.7744537983563841,0.7257577283254456
2022,0.7381066552255003,0.7744537983563841,1.0,0.7694214876033058
2023,0.7244316710683031,0.7257577283254456,0.7694214876033058,1.0
