,2020,2021,2022,2023
2020,1.0,0.7548127451231704,0.744030344687134,0.7275242047026279
2021,0.7548127451231704,1.0,0.7815236983067199,0.7302534291978992
2022,0.744030344687134,0.7815236983067199,1.0,0.7753960370157369
2023,0.7275242047026279,0.7302534291978992,0.7753960370157369,1.0
